,Lat,Long,Venue_Type,Venue_Name,Created_On_Epoch,Created_On,Quarter,Year,Month,latlong,Country,City
2771,51.615884799999996,7.194671631,default,BITCOIN FABIO,1566466515,8/22/2019,Quarter 3,2019,8,"(51.615884799999996, 7.194671631)",DE,Recklinghausen
2772,51.2627742,7.164459228999999,default,BITCOIN FABIO,1566466526,8/22/2019,Quarter 3,2019,8,"(51.2627742, 7.164459228999999)",DE,Wuppertal
2773,50.73384764,7.149353027,default,Bitcoin Fabio  (An- und Verkauf von BTC) ,1566466539,8/22/2019,Quarter 3,2019,8,"(50.73384764, 7.149353027)",DE,Bonn
2774,50.74080064,7.161712646000001,default,Bitcoin Fabio  (An- und Verkauf von BTC) ,1566466552,8/22/2019,Quarter 3,2019,8,"(50.74080064, 7.161712646000001)",DE,Sankt Augustin
2775,50.10912999,8.643493652,default,Bitcoin Fabio  (An- und Verkauf von BTC) ,1566466605,8/22/2019,Quarter 3,2019,8,"(50.10912999, 8.643493652)",DE,Niederrad
2776,35.13047377,-101.89984559999999,trezor retailer,Contagion Athletics @ Van Voris Performance,1537675611,9/23/2018,Quarter 3,2018,9,"(35.13047377, -101.89984559999999)",US,Amarillo
2777,50.08710670000001,8.635253906,default,BITCOIN FABIO,1566466615,8/22/2019,Quarter 3,2019,8,"(50.08710670000001, 8.635253906)",DE,Niederrad
2778,50.0818196,8.198547363,default,BITCOIN FABIO,1566466691,8/22/2019,Quarter 3,2019,8,"(50.0818196, 8.198547363)",DE,Wiesbaden
2779,51.43774465,6.744232178,default,BITCOIN FABIO,1566466754,8/22/2019,Quarter 3,2019,8,"(51.43774465, 6.744232178)",DE,Hochfeld
2780,51.74063616,6.685180664,default,Bitcoin Fabio  (An- und Verkauf von BTC) ,1566466776,8/22/2019,Quarter 3,2019,8,"(51.74063616, 6.685180664)",DE,Hamminkeln
2781,51.93410531,5.119628906,default,Bitcoin Fabio  (An- und Verkauf von BTC) ,1566466793,8/22/2019,Quarter 3,2019,8,"(51.93410531, 5.119628906)",NL,Leerdam
2782,52.34876318,4.883422852,default,Bitcoin Fabio  (An- und Verkauf von BTC) ,1566466804,8/22/2019,Quarter 3,2019,8,"(52.34876318, 4.883422852)",NL,Amsterdam
2783,46.22586854,14.61307704,food,La Pinata Mehiška restavracija,1566475036,8/22/2019,Quarter 3,2019,8,"(46.22586854, 14.61307704)",SI,Kamnik
2784,46.53692701,15.63202679,default,MEGA MIŠKA,1566475654,8/22/2019,Quarter 3,2019,8,"(46.53692701, 15.63202679)",SI,Razvanje
2785,45.70610062,13.85969281,default,"Grafični Atelje- Grafične, ključavničarske in poslovne storitve Branko Brajdih s.p.",1571909211,10/24/2019,Quarter 4,2019,10,"(45.70610062, 13.85969281)",SI,Sezana
2786,51.97946161,5.909094214,food,De Pizzabakkers,1557202927,5/7/2019,Quarter 2,2019,5,"(51.97946161, 5.909094214)",NL,Arnhem
2787,50.09938593,14.46875811,default,Hello World,1557222929,5/7/2019,Quarter 2,2019,5,"(50.09938593, 14.46875811)",CZ,Liben
2788,50.096165,14.46547508,default,Hello World,1557224421,5/7/2019,Quarter 2,2019,5,"(50.096165, 14.46547508)",CZ,Liben
2789,46.19180403,6.134018898,default,boxis.net,1557329313,5/8/2019,Quarter 2,2019,5,"(46.19180403, 6.134018898)",CH,Carouge
2790,50.09387994,14.44912434,default,Hello World,1557223921,5/7/2019,Quarter 2,2019,5,"(50.09387994, 14.44912434)",CZ,Karlin
2791,50.09387994,14.44912434,default,Hello World,1557225094,5/7/2019,Quarter 2,2019,5,"(50.09387994, 14.44912434)",CZ,Karlin
2792,50.09387994,14.44912434,default,Hello World,1557225112,5/7/2019,Quarter 2,2019,5,"(50.09387994, 14.44912434)",CZ,Karlin
2793,50.09387926,14.44912444,default,Hello World,1557227000,5/7/2019,Quarter 2,2019,5,"(50.09387926, 14.44912444)",CZ,Karlin
2794,-34.59071784,-58.39608908,food,Casa SaltShaker,1557231136,5/7/2019,Quarter 2,2019,5,"(-34.59071784, -58.39608908)",AR,Retiro
2795,51.98449029,5.914582014,atm,ATM,1557300275,5/8/2019,Quarter 2,2019,5,"(51.98449029, 5.914582014)",NL,Arnhem
2796,7.881289521,98.39011073,default,Test,1557303937,5/8/2019,Quarter 2,2019,5,"(7.881289521, 98.39011073)",TH,Ban Talat Nua
2797,7.881289521,98.39011073,default,Test12,1557304265,5/8/2019,Quarter 2,2019,5,"(7.881289521, 98.39011073)",TH,Ban Talat Nua
2798,50.09387922,14.44912455,default,Hello World2,1557304468,5/8/2019,Quarter 2,2019,5,"(50.09387922, 14.44912455)",CZ,Karlin
2799,50.09387922,14.44912455,default,Hello World2,1557304476,5/8/2019,Quarter 2,2019,5,"(50.09387922, 14.44912455)",CZ,Karlin
2800,55.40941187,10.30467689,default,VPNinfo.dk,1537683115,9/23/2018,Quarter 3,2018,9,"(55.40941187, 10.30467689)",DK,Bellinge
2801,50.09387922,14.44912455,default,Hello World2,1557304501,5/8/2019,Quarter 2,2019,5,"(50.09387922, 14.44912455)",CZ,Karlin
2802,46.06653896,14.54248667,shopping,Creatina Hala A,1542872085,11/22/2018,Quarter 4,2018,11,"(46.06653896, 14.54248667)",SI,Ljubljana
2803,48.84685875,2.291657925,shopping,YRSA,1542876402,11/22/2018,Quarter 4,2018,11,"(48.84685875, 2.291657925)",FR,Vanves
2804,43.26901095,-1.973193884,shopping,Imprenta HITZAK Inprimategi,1542897561,11/22/2018,Quarter 4,2018,11,"(43.26901095, -1.973193884)",ES,Hernani
2805,46.03459536,14.45507348,food,B2 dostava hrane,1542899829,11/22/2018,Quarter 4,2018,11,"(46.03459536, 14.45507348)",SI,Vnanje Gorice
2806,46.03456929,14.45499301,food,Kuhinja pri Babici,1542899877,11/22/2018,Quarter 4,2018,11,"(46.03456929, 14.45499301)",SI,Vnanje Gorice
2807,7.881225756,98.3896172,default,23r23r,1557307002,5/8/2019,Quarter 2,2019,5,"(7.881225756, 98.3896172)",TH,Ban Talat Nua
2808,46.06888746,14.5427978,shopping,Creatina Hala 2,1542900478,11/22/2018,Quarter 4,2018,11,"(46.06888746, 14.5427978)",SI,Ljubljana
2809,7.880619987999999,98.38914514,default,ะะถะ,1557310852,5/8/2019,Quarter 2,2019,5,"(7.880619987999999, 98.38914514)",TH,Ban Talat Nua
2810,39.27648394,-76.61583066,atm,BP Gas Station Bitcoin ATM,1542915626,11/22/2018,Quarter 4,2018,11,"(39.27648394, -76.61583066)",US,Baltimore
2811,36.57838132,136.6520423,nightlife,"GAME BAR - Hello, world!",1557328803,5/8/2019,Quarter 2,2019,5,"(36.57838132, 136.6520423)",JP,Kanazawa-shi
2812,39.29530098,-76.58895493,atm,Citgo Gas Station Bitcoin ATM,1542916069,11/22/2018,Quarter 4,2018,11,"(39.29530098, -76.58895493)",US,Baltimore
2813,39.28537409,-76.64560318,atm,Pratt Liquor Bitcoin ATM,1542916514,11/22/2018,Quarter 4,2018,11,"(39.28537409, -76.64560318)",US,Baltimore
2814,39.3612079,-76.64600015,atm,Roland Park Exxon Bitcoin ATM,1542916923,11/22/2018,Quarter 4,2018,11,"(39.3612079, -76.64600015)",US,Towson
2815,39.33482852,-76.67239845,atm,Save More Gas Station Bitcoin ATM,1542917186,11/22/2018,Quarter 4,2018,11,"(39.33482852, -76.67239845)",US,Lochearn
2816,41.87044764,-87.85281122,atm,Marathon Express Gas Station Bitcoin ATM,1542917540,11/22/2018,Quarter 4,2018,11,"(41.87044764, -87.85281122)",US,Broadview
2817,10.49452135,-66.93347454,food,"Punto Colonial 2013 JA, C.A.",1557341970,5/8/2019,Quarter 2,2019,5,"(10.49452135, -66.93347454)",VE,Caracas
2818,32.50844077,-116.9928288,atm,Galerias Bitcoin ATM,1542919562,11/22/2018,Quarter 4,2018,11,"(32.50844077, -116.9928288)",MX,Tijuana
2819,4.136354379,-73.63168538,grocery,Tapizados Carrera,1542922959,11/22/2018,Quarter 4,2018,11,"(4.136354379, -73.63168538)",CO,Villavicencio
2820,4.15021726,-73.63647579999999,grocery,ComPrinter del LLano,1542923065,11/22/2018,Quarter 4,2018,11,"(4.15021726, -73.63647579999999)",CO,Villavicencio
2821,10.50732802,-66.93112493,default,Abreubartender,1557342108,5/8/2019,Quarter 2,2019,5,"(10.50732802, -66.93112493)",VE,Caracas
2822,10.48889849,-66.86668754,default,Servicios de Proyectos y Consultoría SGSI 0526 C.A,1557342463,5/8/2019,Quarter 2,2019,5,"(10.48889849, -66.86668754)",VE,Caracas
2823,10.46933899,-66.54270887,default,Mary Anni Perez-Estilista,1557342711,5/8/2019,Quarter 2,2019,5,"(10.46933899, -66.54270887)",VE,Guatire
2824,10.49405191,-66.93319023,grocery,"Inversiones Rey Beatriz, C.A.",1557342877,5/8/2019,Quarter 2,2019,5,"(10.49405191, -66.93319023)",VE,Caracas
2825,51.5137537,-0.1115906239,default,Bespoke Brand Developers,1557351485,5/8/2019,Quarter 2,2019,5,"(51.5137537, -0.1115906239)",GB,Clerkenwell
2826,33.98955898,-118.33159450000001,shopping,Bobbie National,1566515354,8/22/2019,Quarter 3,2019,8,"(33.98955898, -118.33159450000001)",US,View Park-Windsor Hills
2827,-34.61751066,-58.41674209,default,CERVICE GARANTIZADO,1566531181,8/23/2019,Quarter 3,2019,8,"(-34.61751066, -58.41674209)",AR,Buenos Aires
2828,-34.617731400000004,-58.416709899999994,default,Espanta ratas y murciélagos ultrasónico,1566532861,8/23/2019,Quarter 3,2019,8,"(-34.617731400000004, -58.416709899999994)",AR,Buenos Aires
2829,47.014731899999994,8.669242859,sports,WinWings,1566546635,8/23/2019,Quarter 3,2019,8,"(47.014731899999994, 8.669242859)",CH,Schwyz
2830,46.08222849,14.51494575,default,Autogenos,1566550803,8/23/2019,Quarter 3,2019,8,"(46.08222849, 14.51494575)",SI,Ljubljana
2831,18.79666604,99.01627243,atm,Casperstack,1566554934,8/23/2019,Quarter 3,2019,8,"(18.79666604, 99.01627243)",TH,Chiang Mai
2832,7.984660822,98.3005625,atm,Hillmyna,1566555229,8/23/2019,Quarter 3,2019,8,"(7.984660822, 98.3005625)",TH,Thalang
2833,17.86858731,102.7281761,atm,Buy Bitcoin,1566555649,8/23/2019,Quarter 3,2019,8,"(17.86858731, 102.7281761)",TH,Nong Khai
2834,35.90934331,14.50347126,default,Exotique Sliema,1566564817,8/23/2019,Quarter 3,2019,8,"(35.90934331, 14.50347126)",MT,Sliema
2835,35.89758082,14.51164663,default,Exotique Valletta,1566564934,8/23/2019,Quarter 3,2019,8,"(35.89758082, 14.51164663)",MT,Valletta
2836,35.92493993,14.48791981,default,Exotique Baysteet,1566565063,8/23/2019,Quarter 3,2019,8,"(35.92493993, 14.48791981)",MT,San Giljan
2837,48.14552254,17.12181151,lodging,Accommodo,1566393582,8/21/2019,Quarter 3,2019,8,"(48.14552254, 17.12181151)",SK,Bratislava
2838,34.21394481,-118.59826509999998,default,AAA Label Factory,1537596284,9/22/2018,Quarter 3,2018,9,"(34.21394481, -118.59826509999998)",US,Canoga Park
2839,48.76182574,8.241580725,atm,Juwelier de Temple,1566592928,8/23/2019,Quarter 3,2019,8,"(48.76182574, 8.241580725)",DE,Baden-Baden
2840,-6.490772177999999,-76.3625282,transport,Haojin Motos,1566605080,8/24/2019,Quarter 3,2019,8,"(-6.490772177999999, -76.3625282)",PE,Tarapoto
2841,40.4207577,-3.701995611,shopping,sirko007 Coud Mining 2019,1566658045,8/24/2019,Quarter 3,2019,8,"(40.4207577, -3.701995611)",ES,City Center
2842,-33.42232151,-70.61197937,nightlife,California Cantina,1566756682,8/25/2019,Quarter 3,2019,8,"(-33.42232151, -70.61197937)",CL,"Villa Presidente Frei, Nunoa, Santiago, Chile"
2843,46.54670862,14.9633199,default,INSERT,1566815341,8/26/2019,Quarter 3,2019,8,"(46.54670862, 14.9633199)",SI,Ravne na Koroskem
2844,21.95360378,-102.3477852,food,TuCrazyCakes,1566842278,8/26/2019,Quarter 3,2019,8,"(21.95360378, -102.3477852)",MX,Jesus Maria
2845,42.92751986,-72.28322089,grocery,My Campus Convenience,1566878974,8/27/2019,Quarter 3,2019,8,"(42.92751986, -72.28322089)",US,Keene
2846,49.94064971,17.89792478,default,"OK LEGAL, advokátní kancelář, s.r.o.",1566905354,8/27/2019,Quarter 3,2019,8,"(49.94064971, 17.89792478)",CZ,Opava
2847,41.21339624,-0.4631906748,food,Aceites Impelte,1566910463,8/27/2019,Quarter 3,2019,8,"(41.21339624, -0.4631906748)",ES,Hijar
2848,43.39369741,11.22746944,default,Bilo&Suite,1566923420,8/27/2019,Quarter 3,2019,8,"(43.39369741, 11.22746944)",IT,Monteriggioni
2849,7.880455262000001,98.38828146,default,cdcc,1557376672,5/9/2019,Quarter 2,2019,5,"(7.880455262000001, 98.38828146)",TH,Ban Talat Nua
2850,7.88072095,98.38964939,default,kkk,1557376884,5/9/2019,Quarter 2,2019,5,"(7.88072095, 98.38964939)",TH,Ban Talat Nua
2851,51.55186919,-0.1256561279,shopping,UK SLEEPING PILLS | SLEEPING TABLETS,1537687730,9/23/2018,Quarter 3,2018,9,"(51.55186919, -0.1256561279)",GB,Holloway
2852,-37.7998999,144.9023885,nightlife,Pride of our Footscray Community Bar,1537694223,9/23/2018,Quarter 3,2018,9,"(-37.7998999, 144.9023885)",AU,Footscray
2853,44.04819284,-123.1389499,default,Springfield Data Recovery,1537701923,9/23/2018,Quarter 3,2018,9,"(44.04819284, -123.1389499)",US,Eugene
2854,10.25601442,-67.59836197,default,Photonikamcy,1537719485,9/23/2018,Quarter 3,2018,9,"(10.25601442, -67.59836197)",VE,Maracay
2855,14.55748382,121.02303559999999,default,Tagcash,1537714727,9/23/2018,Quarter 3,2018,9,"(14.55748382, 121.02303559999999)",PH,Makati City
2856,53.17331856,8.199974297999999,shopping,Kryptoversum e.K.,1557441674,5/9/2019,Quarter 2,2019,5,"(53.17331856, 8.199974297999999)",DE,Oldenburg
2857,10.48665142,-66.82278514,grocery,"Representaciones C2, C.A.",1557442284,5/9/2019,Quarter 2,2019,5,"(10.48665142, -66.82278514)",VE,Los Dos Caminos
2858,10.23387476,-67.31535673,grocery,Mera Cake,1537720449,9/23/2018,Quarter 3,2018,9,"(10.23387476, -67.31535673)",VE,La Victoria
2859,10.51014457,-66.89878821,default,GRUPO DE ESPECIALIDADES MEDICAS LA ROSA,1557443356,5/9/2019,Quarter 2,2019,5,"(10.51014457, -66.89878821)",VE,Caracas
2860,10.25050341,-67.59771824,default,Optica Servilens,1537710397,9/23/2018,Quarter 3,2018,9,"(10.25050341, -67.59771824)",VE,Maracay
2861,10.25071984,-67.59756804,shopping,V M Moda y Accesorios C.A,1537715473,9/23/2018,Quarter 3,2018,9,"(10.25071984, -67.59756804)",VE,Maracay
2862,10.4940941,-66.93321168,grocery,"Inversiones Rey Beatriz, C.A.",1557441188,5/9/2019,Quarter 2,2019,5,"(10.4940941, -66.93321168)",VE,Caracas
2863,10.48062752,-66.90373957,food,LUCKY MONETS LUNCHERIA C.A,1557441521,5/9/2019,Quarter 2,2019,5,"(10.48062752, -66.90373957)",VE,Caracas
2864,-13.6555264,-48.87256265,default,Gervásio Advocacia,1557443999,5/9/2019,Quarter 2,2019,5,"(-13.6555264, -48.87256265)",BR,Porangatu
2865,46.54524758,15.64332426,default,Aminostore trgovina s športno prehrano,1557474529,5/10/2019,Quarter 2,2019,5,"(46.54524758, 15.64332426)",SI,Maribor
2866,46.05189485,14.51387823,cafe,EK Bistro,1557474920,5/10/2019,Quarter 2,2019,5,"(46.05189485, 14.51387823)",SI,Ljubljana
2867,46.04574048,14.50914145,food,Gostilnica 5-6 kg,1557476716,5/10/2019,Quarter 2,2019,5,"(46.04574048, 14.50914145)",SI,Ljubljana
2868,-4.655988538,55.48921824,default,Sigedon LTD,1557487488,5/10/2019,Quarter 2,2019,5,"(-4.655988538, 55.48921824)",SC,Cascade
2869,-26.24922743,-49.38578188,default,Dr. Huberto Leal Ortodontia ,1557522191,5/10/2019,Quarter 2,2019,5,"(-26.24922743, -49.38578188)",BR,Sao Bento do Sul
2870,50.90340158,15.74280202,cafe,cukru.cafe,1557541188,5/11/2019,Quarter 2,2019,5,"(50.90340158, 15.74280202)",PL,Jelenia Gora
2871,41.37230002,2.167262435,food,"La Timpa, Refugio gastronómico",1557563825,5/11/2019,Quarter 2,2019,5,"(41.37230002, 2.167262435)",ES,Ciutat Vella
2872,6.272849827000001,-75.58531523,lodging,Apartamento Amoblado,1537758512,9/24/2018,Quarter 3,2018,9,"(6.272849827000001, -75.58531523)",CO,Medellin
2873,43.08854175,12.45732665,shopping,Arredamenti Regnicoli,1537774160,9/24/2018,Quarter 3,2018,9,"(43.08854175, 12.45732665)",IT,Via Lippia
2874,47.25585551,11.39912546,default,NeuroScanBalance Österreich,1557604246,5/11/2019,Quarter 2,2019,5,"(47.25585551, 11.39912546)",AT,Innsbruck
2875,22.29938062,-97.88947105,default,contador y asesori@,1557613092,5/11/2019,Quarter 2,2019,5,"(22.29938062, -97.88947105)",MX,Tampico
2876,11.269568099999999,-74.18998718,lodging,Hostal Hábitat Coral,1566923794,8/27/2019,Quarter 3,2019,8,"(11.269568099999999, -74.18998718)",CO,Santa Marta
2877,44.62086827,-0.2814495564,shopping,SIP33,1572137221,10/27/2019,Quarter 4,2019,10,"(44.62086827, -0.2814495564)",FR,Loupiac
2878,41.17802007,-80.56805491,atm,Bitcoin ATM,1576877211,12/20/2019,Quarter 4,2019,12,"(41.17802007, -80.56805491)",US,Hubbard
2879,-22.93403329,-43.18031004,food,TOFURIOSO,1572142754,10/27/2019,Quarter 4,2019,10,"(-22.93403329, -43.18031004)",BR,Rio de Janeiro
2880,48.20192013,16.36897981,default,Gemini Augen Laser,1574932209,11/28/2019,Quarter 4,2019,11,"(48.20192013, 16.36897981)",AT,Vienna
2881,49.28002298,17.00134814,default,GEMINI oční klinika a.s.,1574932988,11/28/2019,Quarter 4,2019,11,"(49.28002298, 17.00134814)",CZ,Vyskov
2882,45.70775266,13.87047529,default,Foto Art ,1574937624,11/28/2019,Quarter 4,2019,11,"(45.70775266, 13.87047529)",SI,Sezana
2883,-34.60087435,-58.37669134,cafe,DOC Cafe,1574943116,11/28/2019,Quarter 4,2019,11,"(-34.60087435, -58.37669134)",AR,Buenos Aires
2884,52.40103769,16.89448357,atm,Bitcoin Exchange Poznań,1574949942,11/28/2019,Quarter 4,2019,11,"(52.40103769, 16.89448357)",PL,Poznan
2885,51.10434046,-114.14909180000001,default,Serenity Lane Esthetics,1575861828,12/9/2019,Quarter 4,2019,12,"(51.10434046, -114.14909180000001)",CA,Calgary
2886,48.71975595,21.25618994,cafe,Slavianka,1575877218,12/9/2019,Quarter 4,2019,12,"(48.71975595, 21.25618994)",SK,Kosice
2887,28.63184278,-81.36491776,trezor retailer,Roach Family Wellness,1576694513,12/18/2019,Quarter 4,2019,12,"(28.63184278, -81.36491776)",US,Maitland
2888,40.98830494,-80.63419819,atm,Bitcoin ATM,1576877057,12/20/2019,Quarter 4,2019,12,"(40.98830494, -80.63419819)",US,Poland
2889,49.43037861,14.59330916,shopping,Řezbářství / Woodcarving Anna Tomanová,1576970827,12/21/2019,Quarter 4,2019,12,"(49.43037861, 14.59330916)",CZ,Tabor
2890,-31.73866537,-60.52871346,lodging,Temporary House Rent Beautiful,1577132029,12/23/2019,Quarter 4,2019,12,"(-31.73866537, -60.52871346)",AR,Parana
2891,45.92441602,6.87270999,transport,Chamonix.Taxi,1577177450,12/24/2019,Quarter 4,2019,12,"(45.92441602, 6.87270999)",FR,Chamonix-Mont-Blanc
2892,59.44294791,24.73558366,food,1Falafel,1577139400,12/23/2019,Quarter 4,2019,12,"(59.44294791, 24.73558366)",EE,Tallinn
2893,46.23918270000001,6.115361452,transport,Chamonix.Taxi,1577177569,12/24/2019,Quarter 4,2019,12,"(46.23918270000001, 6.115361452)",CH,Le Grand-Saconnex
2894,51.20682626,3.227335811,lodging,Dijver,1577458951,12/27/2019,Quarter 4,2019,12,"(51.20682626, 3.227335811)",BE,Brugge
2895,51.19996958,3.22886467,lodging,Katelijne & Odevaere,1577459111,12/27/2019,Quarter 4,2019,12,"(51.19996958, 3.22886467)",BE,Brugge
2896,8.615370747,-70.26186526,shopping,TRAKI,1541413950,11/5/2018,Quarter 4,2018,11,"(8.615370747, -70.26186526)",VE,Alto Barinas
2897,10.26551595,-67.58789063,default,LatinCryp,1557689654,5/12/2019,Quarter 2,2019,5,"(10.26551595, -67.58789063)",VE,Maracay
2898,50.06852012,14.46873665,atm,ATM NC Eden,1557754875,5/13/2019,Quarter 2,2019,5,"(50.06852012, 14.46873665)",CZ,Karlin
2899,41.90801822,12.46313095,shopping,Gracchi Ufficio Srl,1540887497,10/30/2018,Quarter 4,2018,10,"(41.90801822, 12.46313095)",VA,Vatican City
2900,7.995540496,98.30499887,food,Kenny Rogers Roasters Laguna,1541431124,11/5/2018,Quarter 4,2018,11,"(7.995540496, 98.30499887)",TH,Thalang
2901,52.42038182,9.584265698,default,blox.media & IT,1540895064,10/30/2018,Quarter 4,2018,10,"(52.42038182, 9.584265698)",DE,Garbsen
2902,45.24252569,19.82483983,default,Impactns,1540898404,10/30/2018,Quarter 4,2018,10,"(45.24252569, 19.82483983)",RS,Novi Sad
2903,35.7201412,51.40777588,attraction,Top Iran Tour,1540905449,10/30/2018,Quarter 4,2018,10,"(35.7201412, 51.40777588)",IR,Tehran
2904,45.17015146,10.19222796,shopping,Com@Net diu Segalini Riccardo,1540910952,10/30/2018,Quarter 4,2018,10,"(45.17015146, 10.19222796)",IT,Cicognolo
2905,45.17017037,10.19235134,shopping,Notebookusati.it,1540911575,10/30/2018,Quarter 4,2018,10,"(45.17017037, 10.19235134)",IT,Cicognolo
2906,45.17025735,10.19242644,shopping,Berealcalino.it,1540912443,10/30/2018,Quarter 4,2018,10,"(45.17025735, 10.19242644)",IT,Cicognolo
2907,45.17077169,10.19337058,shopping,Ori &Bonetti s.r.l. ,1540913274,10/30/2018,Quarter 4,2018,10,"(45.17077169, 10.19337058)",IT,Cicognolo
2908,60.23936649,24.85514581,shopping,Kylttikeskus.fi,1540914970,10/30/2018,Quarter 4,2018,10,"(60.23936649, 24.85514581)",FI,Teekkarikylae
2909,4.133748708,-73.63732338,grocery,Regia,1540941895,10/30/2018,Quarter 4,2018,10,"(4.133748708, -73.63732338)",CO,Villavicencio
2910,4.146541561,-73.63822997,transport,AutoSegura,1540942294,10/30/2018,Quarter 4,2018,10,"(4.146541561, -73.63822997)",CO,Villavicencio
2911,4.140950398,-73.63228619,nightlife,Mariachi Embajador,1540942567,10/30/2018,Quarter 4,2018,10,"(4.140950398, -73.63228619)",CO,Villavicencio
2912,4.1456052439999995,-73.63708198,grocery,Glodents,1540942899,10/30/2018,Quarter 4,2018,10,"(4.1456052439999995, -73.63708198)",CO,Villavicencio
2913,4.153170649,-73.63538682,grocery,Videos Napa,1540943047,10/30/2018,Quarter 4,2018,10,"(4.153170649, -73.63538682)",CO,Villavicencio
2914,4.122978154,-73.64798784,grocery,Dog House Spa,1540942066,10/30/2018,Quarter 4,2018,10,"(4.122978154, -73.64798784)",CO,Villavicencio
2915,4.124075013,-73.65235984,grocery,MerkaSpress,1540946187,10/31/2018,Quarter 4,2018,10,"(4.124075013, -73.65235984)",CO,Villavicencio
2916,4.124128518,-73.65308940000001,grocery,La Placita,1540946239,10/31/2018,Quarter 4,2018,10,"(4.124128518, -73.65308940000001)",CO,Villavicencio
2917,-4.210663202,-69.93649185,atm,Inscoltec,1540946837,10/31/2018,Quarter 4,2018,10,"(-4.210663202, -69.93649185)",CO,Leticia
2918,-4.218591771,-69.9377954,atm,Inscoltec,1540947739,10/31/2018,Quarter 4,2018,10,"(-4.218591771, -69.9377954)",CO,Leticia
2919,-4.216639061,-69.94179726,transport,Agencia de viajes Carlos Cueva,1540947876,10/31/2018,Quarter 4,2018,10,"(-4.216639061, -69.94179726)",CO,Leticia
2920,4.126605809,-73.65379214,grocery,Todocomputo,1540948389,10/31/2018,Quarter 4,2018,10,"(4.126605809, -73.65379214)",CO,Villavicencio
2921,4.6091390610000005,-72.92640924,food,La Parrillada de Jorg,1540949295,10/31/2018,Quarter 4,2018,10,"(4.6091390610000005, -72.92640924)",CO,Barranca de Upia
2922,7.994679907,98.3054173,shopping,Bankok healthcare,1541431926,11/5/2018,Quarter 4,2018,11,"(7.994679907, 98.3054173)",TH,Thalang
2923,7.977244627999999,98.36732268,sports,Ruampong Motor,1540887404,10/30/2018,Quarter 4,2018,10,"(7.977244627999999, 98.36732268)",TH,Ban Ko Kaeo
2924,7.995136763,98.30525637,food,Fufa Restaurant,1541432075,11/5/2018,Quarter 4,2018,11,"(7.995136763, 98.30525637)",TH,Thalang
2925,37.10146739,-8.674736023,cafe,Twin Fin,1557785149,5/13/2019,Quarter 2,2019,5,"(37.10146739, -8.674736023)",PT,Lagos
2926,37.09845528,-8.671646118,lodging,9ninelives,1557785337,5/13/2019,Quarter 2,2019,5,"(37.09845528, -8.671646118)",PT,Lagos
2927,51.53072307,-0.04320502281000001,shopping,Bitcoin Pharmacy UK | Online Pharmacy UK,1537781103,9/24/2018,Quarter 3,2018,9,"(51.53072307, -0.04320502281000001)",GB,Bethnal Green
2928,9.462301239,100.04292009999999,shopping,V-Versace Ladies and Gents custom Tailor,1567066290,8/29/2019,Quarter 3,2019,8,"(9.462301239, 100.04292009999999)",TH,Ko Samui
2929,48.20389372,16.37055695,default,A1 Shop Kärntnerstraße,1567096221,8/29/2019,Quarter 3,2019,8,"(48.20389372, 16.37055695)",AT,Vienna
2930,45.27868195,10.09500436,default,jeton mustafa,1557682320,5/12/2019,Quarter 2,2019,5,"(45.27868195, 10.09500436)",IT,Pontevico
2931,48.2060746,16.38531983,default,A1 Shop Wien Mitte,1567097487,8/29/2019,Quarter 3,2019,8,"(48.2060746, 16.38531983)",AT,Vienna
2932,25.27195192,55.2982235,shopping,Nilesh Jewellers,1566989315,8/28/2019,Quarter 3,2019,8,"(25.27195192, 55.2982235)",AE,Sharjah
2933,25.34674579,55.384021999999995,shopping,Al Nakheel Jewellers,1566989463,8/28/2019,Quarter 3,2019,8,"(25.34674579, 55.384021999999995)",AE,Sharjah
2934,-34.60641133,-58.395150300000005,trezor retailer,CashCoin,1538018014,9/27/2018,Quarter 3,2018,9,"(-34.60641133, -58.395150300000005)",AR,Buenos Aires
2935,25.22882374,55.38301885,default,Nilesh Jewellers,1566989615,8/28/2019,Quarter 3,2019,8,"(25.22882374, 55.38301885)",AE,Sharjah
2936,46.10038347,14.45602834,default,"KOŽUH gradbena, obrtniška in inštalacijska dela",1566992034,8/28/2019,Quarter 3,2019,8,"(46.10038347, 14.45602834)",SI,Zgornje Pirnice
2937,46.24353841,9.39512372,default,CreativeClick,1566993512,8/28/2019,Quarter 3,2019,8,"(46.24353841, 9.39512372)",IT,Era
2938,4.982905217,-75.60603261,default,MifincaSoftware.com,1567015385,8/28/2019,Quarter 3,2019,8,"(4.982905217, -75.60603261)",CO,Chinchina
2939,48.41619592,15.62154472,default,A1 Shop Bühl Center,1567099766,8/29/2019,Quarter 3,2019,8,"(48.41619592, 15.62154472)",AT,Krems an der Donau
2940,47.07062238,15.43887019,default,A1 Shop Graz Herrengasse,1567099945,8/29/2019,Quarter 3,2019,8,"(47.07062238, 15.43887019)",AT,Graz
2941,48.30182002,14.28982258,default,A1 Shop Linz Landstraße,1567102046,8/29/2019,Quarter 3,2019,8,"(48.30182002, 14.28982258)",AT,Linz
2942,47.81534478,13.00765157,default,A1 Shop Salzburg Europark,1567103003,8/29/2019,Quarter 3,2019,8,"(47.81534478, 13.00765157)",AT,Bergheim
